X,Y,OBJECTID,PRJ_NUMBER,FILE_NUMBR,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,OPERATING,OP_CLASS,LOTS,APPDATE,PRISTATUS,SECSTATUS,ONUMBER,OROUTE,FSOURCE,DATASOURCE,NOTES,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE
-81.47202168,27.72198242,1730,PRMY003092,7652,SHEPHERD RETIREMENT COMMUNITY,185 MARION PLACE,FROSTPROOF,33843,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,23,9/14/1987,APPROVED, ,DE00015590, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [185 MARION PL, FROSTPROOF, FLORIDA, 33843]",27.72198242,-81.47202168,17RML5347166495,https://www.google.com/maps/place/17RML5347166495,1730,SHEPHERD RETIREMENT COMMUNITY,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-85.63217401,30.18099516,1731,PRMZ003289,9744,SHERMAN PINES MOBILE HOME PARK,1940 SHERMAN AVE,PANAMA CITY,32405,BAY,MOBILE HOME PARK,PRIVATE,PRIVATE,116,6/27/1994,APPROVED, ,DE00018358, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1940 SHERMAN AVE, PANAMA CITY, FLORIDA, 32405]",30.18099516,-85.63217401,16RFU3169039632,https://www.google.com/maps/place/16RFU3169039632,1731,SHERMAN PINES MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.49581913,28.33278376,1732,PRMZ000932,8656,SHERWOOD FOREST,5302 W IRLO BRONSON MEM HWY,KISSIMMEE,34746,OSCEOLA,MOBILE HOME PARK,PRIVATE,PRIVATE,679,4/3/1985,APPROVED, ,DE36751,BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [5302 W IRLO BRONSON MEMORIAL HWY, KISSIMMEE, FLORIDA, 34746]",28.33278376,-81.49581913,17RMM5140034167,https://www.google.com/maps/place/17RMM5140034167,1732,SHERWOOD FOREST,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.9823716,28.05859089,1733,PRMZ001011,8727,SHERWOOD MOBILE MANOR,1200 NORTH DAVIS AVENUE,LAKELAND,33805,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,160,9/18/1985,APPROVED, ,DE00017151,C/O TEMPLE TERRACE VILLAGE,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1200 N DAVIS AVE, LAKELAND, FLORIDA, 33805]",28.05859089,-81.9823716,17RMM0346004082,https://www.google.com/maps/place/17RMM0346004082,1733,SHERWOOD MOBILE MANOR,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.74938141,28.00083053,1734,PRMZ001103,8809,SHIPP RECK HARBOR MHP,1600 S LAKE SHIPP DR,WINTER HAVEN,33880,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,112,2/13/1985,APPROVED, ,DE00020560, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1600 S LAKE SHIPP DR, WINTER HAVEN, FLORIDA, 33880]",28.00083053,-81.7493814,17RML2631897521,https://www.google.com/maps/place/17RML2631897521,1734,SHIPP RECK HARBOR MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.73513159,28.00126062,1735,PRMY003094,7653,SHIPP SIDE MHP,1849 7TH ST SW,WINTER HAVEN,33880,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,19,9/28/1987,APPROVED, ,DE00021122, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1849 7TH ST SW, WINTER HAVEN, FLORIDA, 33880]",28.00126062,-81.73513159,17RML2772097560,https://www.google.com/maps/place/17RML2772097560,1735,SHIPP SIDE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.66254102,26.81289292,1736,PR7645,7666,SHIRLEY'S TRAILER PARK,400 E 7TH ST,PAHOKEE,33476,PALM BEACH,MOBILE HOME PARK,PRIVATE,PRIVATE,32,5/31/2005,APPROVED, ,DE00018312, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [400 E 7TH ST, PAHOKEE, FLORIDA, 33476]",26.81289292,-80.66254102,17RNK3353665756,https://www.google.com/maps/place/17RNK3353665756,1736,SHIRLEY'S TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.93425141,29.01803144,1737,PRMY001956,7178,SHROCK TRAILER PARK,100 INGHAN RD,NEW SMYRNA BEACH,32168,VOLUSIA,MOBILE HOME PARK,PRIVATE,PRIVATE,18,10/30/1985,APPROVED, ,DE00013172, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 98.08, [100 INGHAM RD, NEW SMYRNA BEACH, FLORIDA, 32168]",29.01803144,-80.93425141,17RNN0640309985,https://www.google.com/maps/place/17RNN0640309985,1737,SHROCK TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.47311028,28.31856318,1738,PRMZ001598,9242,SIESTA LAGO MH VILLAGE,4750 SIESTA LAGO DR,KISSIMMEE,34746,OSCEOLA,MOBILE HOME PARK,PRIVATE,PRIVATE,490,8/8/1985,APPROVED, ,DE44663, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4750 SIESTA LAGO DR, KISSIMMEE, FLORIDA, 34746]",28.31856319,-81.47311028,17RMM5362032583,https://www.google.com/maps/place/17RMM5362032583,1738,SIESTA LAGO MH VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.37171118,29.91326041,1739,PRMY002620,7444,SIESTA MHP,2510 DEER RUN RD,ST AUGUSTINE,32084,ST JOHNS,MOBILE HOME PARK,PRIVATE,PRIVATE,4,9/29/1986,APPROVED,DELINQUENT,DE45918,C/O FAITH QUEST MINISTRIES,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2510 DEER RUN RD, ST AUGUSTINE, FLORIDA, 32084]",29.91326041,-81.37171118,17RMP6411809232,https://www.google.com/maps/place/17RMP6411809232,1739,SIESTA MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.45958189,28.08112065,1740,PRMZ001112,8817,SIESTA MOBILE HOME COURT,14714 N FLORIDA AVE,TAMPA,33613,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,73,3/11/1986,APPROVED, ,DE00017153,C/O TEMPLE TERRACE VILLAGE,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [14714 N FLORIDA AVE, TAMPA, FLORIDA, 33613]",28.08112066,-82.45958189,17RLM5658907049,https://www.google.com/maps/place/17RLM5658907049,1740,SIESTA MOBILE HOME COURT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.79257026,26.68053142,1741,PRMZ001079,8787,SIESTA PARK,345 EAST BUELL DRIVE,FORT MYERS,33905,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,52,9/20/1985,APPROVED, ,DE00021257,LAMONT GARBER,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [345 E BUELL DR, FORT MYERS, FLORIDA, 33905]",26.68053142,-81.79257026,17RMK2114251297,https://www.google.com/maps/place/17RMK2114251297,1741,SIESTA PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.73831113,28.03110993,1742,PRMZ002976,9653,SILK OAK LODGE,28488 U.S. 19 NORTH,CLEARWATER,34621,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,182,4/10/1985,APPROVED, ,DE00021623,BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [28488 US HIGHWAY 19 N, CLEARWATER, FLORIDA, 33761]",28.03110994,-82.73831113,17RLM2911901867,https://www.google.com/maps/place/17RLM2911901867,1742,SILK OAK LODGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.81401145,28.55753256,1743,PRMY002684,7475,SILVER BREEZE MOBILE HOME & RV COMMUNITY,925 CHENEY HWY,TITUSVILLE,32780,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,15,4/2/1987,APPROVED,DELINQUENT,DE44535,ATTN-LISA M DEMAR,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [925 CHENEY HWY, TITUSVILLE, FLORIDA, 32780]",28.55753256,-80.81401145,17RNM1819258980,https://www.google.com/maps/place/17RNM1819258980,1743,SILVER BREEZE MOBILE HOME & RV COMMUNITY,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.24640003,25.7649126,1744,PRMZ001105,8811,SILVER COURT TRAILER PARK,3170 SW 8TH ST,MIAMI,33144,DADE,MOBILE HOME PARK,PRIVATE,PRIVATE,236,11/26/1985,APPROVED, ,DE00012084, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [3170 SW 8TH ST, MIAMI, FLORIDA, 33135]",25.7649126,-80.24640003,17RNJ7556949866,https://www.google.com/maps/place/17RNJ7556949866,1744,SILVER COURT TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-87.30608207,30.49846207,1745,PRMZ000930,8654,SILVER LAKE MHC,7333 PINE FOREST RD,PENSACOLA,32526,ESCAMBIA,MOBILE HOME PARK,PRIVATE,PRIVATE,185,6/27/1986,APPROVED, ,DE46275, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7333 PINE FOREST RD, PENSACOLA, FLORIDA, 32526]",30.49846207,-87.30608207,16RDU7062874061,https://www.google.com/maps/place/16RDU7062874061,1745,SILVER LAKE MHC,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.66524149,27.80840092,1746,PRMZ001108,8813,SILVER LAKE MOBILE HOME RESORT,4000 - 24TH STREET NORTH,ST PETERSBURG,33714,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,460,9/5/1985,APPROVED, ,DE46147, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4000 24TH ST N, ST PETERSBURG, FLORIDA, 33714]",27.80840092,-82.66524149,17RLL3596777091,https://www.google.com/maps/place/17RLL3596777091,1746,SILVER LAKE MOBILE HOME RESORT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.71430816,29.62343297,1747,PRMZ000935,8659,SILVER LAKE OAKS MOBILE HOME VILLAGE,7017 SILVER LAKE DR,PALATKA,32177,PUTNAM,MOBILE HOME PARK,PRIVATE,PRIVATE,52,1/28/1987,APPROVED,DELINQUENT,DE36803, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7017 SILVER LAKE DR, PALATKA, FLORIDA, 32177]",29.62343297,-81.71430816,17RMN3084777273,https://www.google.com/maps/place/17RMN3084777273,1747,SILVER LAKE OAKS MOBILE HOME VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.07182747,29.07165648,1748,PRMY002449,7379,SILVER OAKS CAMPGROUND,10366 SE US HWY 441,BELLEVIEW,34420,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,15,2/11/1986,APPROVED, ,DE00021584, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [10366 SE US HIGHWAY 441, BELLEVIEW, FLORIDA, 34420]",29.07165648,-82.07182747,17RLN9567316399,https://www.google.com/maps/place/17RLN9567316399,1748,SILVER OAKS CAMPGROUND,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.4197126,27.44560059,1749,PRMZ001140,8840,SILVER OAKS MOBILE HOME PARK,11150 US 27 S,SEBRING,33876,HIGHLANDS,MOBILE HOME PARK,PRIVATE,PRIVATE,65,1/24/1986,APPROVED, ,DE00010967,"ATTN: RICKERT PROPERTIES, INC",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETNAME, SCORE: 100, [US-27 S, SEBRING, FLORIDA, 33876]",27.44560059,-81.41971261,17RML5852335861,https://www.google.com/maps/place/17RML5852335861,1749,SILVER OAKS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.4730299,25.55058261,1750,PRMZ002213,9543,SILVER PALM PLACE MOBILE HOME PARK,17350 SW 232ND ST,MIAMI,33170,DADE,MOBILE HOME PARK,PRIVATE,PRIVATE,110,9/23/2002,APPROVED,DELINQUENT,DE46321, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [17350 SW 232ND ST, MIAMI, FLORIDA, 33170]",25.55058261,-80.4730299,17RNJ5293726020,https://www.google.com/maps/place/17RNJ5293726020,1750,SILVER PALM PLACE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.05362883,29.22625054,1751,PRMY002911,7571,SILVER SPRINGS MHP,3825 NE 58TH AVE,SILVER SPRINGS,34488,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,14,12/31/1984,APPROVED, ,DE00015250, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3825 NE 58TH AVE, SILVER SPRINGS, FLORIDA, 34488]",29.22625054,-82.05362883,17RLN9759833512,https://www.google.com/maps/place/17RLN9759833512,1751,SILVER SPRINGS MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.43032428,28.16314048,1752,PRMY002094,7265,SILVER STAR MOBILE HOME PARK,19608 LIVINGSTON AVE,LUTZ,33549,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,15,9/4/1986,APPROVED, ,DE46234, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.08, [19608 LIVINGSTON AVE, LUTZ, FLORIDA, 33559]",28.16314048,-82.43032428,17RLM5957116102,https://www.google.com/maps/place/17RLM5957116102,1752,SILVER STAR MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.4760416,28.5754608,1753,PRMZ001104,8810,SILVER STAR VILLAGE,2530 N HIAWASSEE RD,ORLANDO,32818,ORANGE,MOBILE HOME PARK,PRIVATE,PRIVATE,400,12/12/1985,APPROVED, ,DE45556, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2530 N HIAWASSEE RD, ORLANDO, FLORIDA, 32818]",28.5754608,-81.4760416,17RMM5344561044,https://www.google.com/maps/place/17RMM5344561044,1753,SILVER STAR VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.03934527,29.18843295,1754,PRMY003652,7832,SILVERWOOD VILLAGE MOBILE HOME PARK,201 NE 68 CT,OCALA,34470,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,25,11/3/2000,APPROVED,DELINQUENT,DE43611, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [201 NE 68TH CT, OCALA, FLORIDA, 34470]",29.18843295,-82.03934527,17RLN9894929310,https://www.google.com/maps/place/17RLN9894929310,1754,SILVERWOOD VILLAGE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.29139922,28.76360687,1755,PRMZ001110,8815,SINGING FOREST MHP - UNIT 2,8640 KEATING PARK ST,FLORAL CITY,34436,CITRUS,MOBILE HOME PARK,PRIVATE,PRIVATE,90,8/9/1985,APPROVED, ,DE45372, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.43, [8640 E KEATING PARK ST, FLORAL CITY, FLORIDA, 34436]",28.76360687,-82.29139923,17RLM7392782479,https://www.google.com/maps/place/17RLM7392782479,1755,SINGING FOREST MHP - UNIT 2,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.29181031,28.76360359,1756,PRMZ001077,8785,SINGING FOREST MHP-UNIT 1 & 3,8500 E KEATING PARK ST,FLORAL CITY,34436,CITRUS,MOBILE HOME PARK,PRIVATE,PRIVATE,99,8/27/1985,APPROVED, ,DE45372, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [8500 E KEATING PARK ST, FLORAL CITY, FLORIDA, 34436]",28.76360359,-82.29181031,17RLM7388782480,https://www.google.com/maps/place/17RLM7388782480,1756,SINGING FOREST MHP-UNIT 1 & 3,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.18745083,25.91122904,1757,PRMZ001083,8791,SIXTH AVE TRAILER PARK,14752 NE 6TH AVE,MIAMI,33161,DADE,MOBILE HOME PARK,PRIVATE,PRIVATE,16,12/11/1985,APPROVED, ,DE44094, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [14752 NE 6TH AVE, MIAMI, FLORIDA, 33161]",25.91122904,-80.18745083,17RNJ8138166105,https://www.google.com/maps/place/17RNJ8138166105,1757,SIXTH AVE TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.16576017,28.23738842,1758,PRMZ001109,8814,SIXTH AVENUE MOBILE HOME PARK,39345 SIXTH AVE E,ZEPHYRHILLS,33542,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,134,2/13/1986,APPROVED, ,DE00021385,BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [39345 6TH AVE, ZEPHYRHILLS, FLORIDA, 33542]",28.23738842,-82.16576017,17RLM8562724050,https://www.google.com/maps/place/17RLM8562724050,1758,SIXTH AVENUE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.78073314,28.49768357,1759,PRMY001990,7204,SKIDMORE MOBILE HOME PARK,7655 SOUTH US 1,TITUSVILLE,32780,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,24,9/9/1985,APPROVED, ,DE00013218,C/O KATHYY ARSENAULT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7655 S US HIGHWAY 1, TITUSVILLE, FLORIDA, 32780]",28.49768357,-80.78073314,17RNM2145952355,https://www.google.com/maps/place/17RNM2145952355,1759,SKIDMORE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.40436007,27.99607282,1760,PRMY002934,7581,SKYLITE TRAILER PARK,4801 E HILLSBOROUGH AVE,TAMPA,33610,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,14,3/24/1987,APPROVED, ,DE45705, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4801 E HILLSBOROUGH AVE, TAMPA, FLORIDA, 33610]",27.99607283,-82.40436007,17RLL6190797562,https://www.google.com/maps/place/17RLL6190797562,1760,SKYLITE TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.5599495,27.55803845,1761,PRMZ001193,8882,SKYWAY VILLAGE MHP,420 49TH ST E,PALMETTO,34221,MANATEE,MOBILE HOME PARK,PRIVATE,PRIVATE,37,12/30/1985,APPROVED, ,DE00016340, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [420 49TH ST E, PALMETTO, FLORIDA, 34221]",27.55803845,-82.5599495,17RLL4599049216,https://www.google.com/maps/place/17RLL4599049216,1761,SKYWAY VILLAGE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.179919,28.25334972,1762,PRMZ001219,8905,SLEEPY HOLLOW MOBILE ESTATES,6616 WIRE RD,ZEPHYRHILLS,33542,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,39,6/16/1986,APPROVED, ,DE00016237, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [6616 WIRE RD, ZEPHYRHILLS, FLORIDA, 33542]",28.25334972,-82.179919,17RLM8425525832,https://www.google.com/maps/place/17RLM8425525832,1762,SLEEPY HOLLOW MOBILE ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.99223201,29.04847751,1763,PRMZ002074,9516,SMITH LAKE SHORES,9701 E HWY 25 L274,BELLEVIEW,34420,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,270,11/19/1987,APPROVED, ,DE44556,ATTN-THOMAS W STEWART JR,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [9701 E HIGHWAY 25, BELLEVIEW, FLORIDA, 34420]",29.04847751,-81.99223201,17RMN0339913763,https://www.google.com/maps/place/17RMN0339913763,1763,SMITH LAKE SHORES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-84.37687904,30.45310066,1764,PRMY002653,7465,SMITH'S TRAILER PARK,581 AARON SMITH ROAD,TALLAHASSEE,32304,LEON,MOBILE HOME PARK,PRIVATE,PRIVATE,14,8/18/1986,APPROVED, ,DE00014269, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [581 AARON SMITH RD, TALLAHASSEE, FLORIDA, 32304]",30.45310066,-84.37687904,16RGU5188071918,https://www.google.com/maps/place/16RGU5188071918,1764,SMITH'S TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.9521901,28.15374273,1765,PRMY002420,7376,SMOKEY VALLEY MHP,225 ED PADGETT RD,LAKELAND,33809,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,12,12/27/1984,APPROVED, ,DE36799,C/O BRYAN GUILLOT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [225 ED PADGETT RD, LAKELAND, FLORIDA, 33809]",28.15374273,-81.9521901,17RMM0650914600,https://www.google.com/maps/place/17RMM0650914600,1765,SMOKEY VALLEY MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.47988083,28.3951947,1766,PRMY002608,7435,SOMERSET ACRES MHP,20344 SOMERSET ACRES LN,SPRING HILL,34610,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,13,9/10/1986,APPROVED,DELINQUENT,DE45704, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 90.92, [20344 OLD SOMERSET ACRES LN, SPRING HILL, FLORIDA, 34610]",28.3951947,-82.47988083,17RLM5502041872,https://www.google.com/maps/place/17RLM5502041872,1766,SOMERSET ACRES MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.73040181,27.95487704,1767,PRMZ002132,9526,"SOUTH GATE MOBILE HOME PARK, A COOP",20000 US HWY 19 N #809,CLEARWATER,33765,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,44,8/20/1985,APPROVED, ,DE00013465, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [20000 US HIGHWAY 19 N, CLEARWATER, FLORIDA, 33764]",27.95487704,-82.73040181,17RLL2977793409,https://www.google.com/maps/place/17RLL2977793409,1767,"SOUTH GATE MOBILE HOME PARK, A COOP",NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.1424087,29.41847036,1768,PR9786,9809,SOUTH SHORE FISH CAMP,18501 NW 3RD AVENUE,CITRA,32113,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,14,2/26/2004,APPROVED,DELINQUENT,DE36680, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [18501 NW 3RD AVE, CITRA, FLORIDA, 32113]",29.41847037,-82.1424087,17RLN8917754893,https://www.google.com/maps/place/17RLN8917754893,1768,SOUTH SHORE FISH CAMP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.72923978,27.99576046,1769,PRMZ002010,9508,SOUTHERN COMFORT MHP,24479 US HWY 19 N,CLEARWATER,34623,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,180,10/16/1985,APPROVED, ,DE00022355,"CENTRAL MOBILE HOME SALES, JAMES GOSS",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [24479 US HIGHWAY 19 N, CLEARWATER, FLORIDA, 33763]",27.99576046,-82.72923978,17RLL2995697937,https://www.google.com/maps/place/17RLL2995697937,1769,SOUTHERN COMFORT MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.01375009,28.09515368,1770,PRMY002704,7482,SOUTHERN OAKS MHP,3276 MT TABOR RD,LAKELAND,33810,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,25,1/4/1988,APPROVED, ,DE00012187, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3276 MT TABOR RD, LAKELAND, FLORIDA, 33810]",28.09515368,-82.01375009,17RMM0041008158,https://www.google.com/maps/place/17RMM0041008158,1770,SOUTHERN OAKS MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-83.56179683,30.07230564,1771,PRMZ000838,8573,SOUTHERN OAKS MOBILE HOME PARK,3641 US HWY 19 S,PERRY,32348,TAYLOR,MOBILE HOME PARK,PRIVATE,PRIVATE,2,3/3/1986,APPROVED,DELINQUENT,DE00020035, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3641 US HIGHWAY 19 S, PERRY, FLORIDA, 32348]",30.07230564,-83.56179683,17RKP5305929565,https://www.google.com/maps/place/17RKP5305929565,1771,SOUTHERN OAKS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.75886293,26.35609325,1772,PRMZ000990,8707,SOUTHERN PINES,26300 SOUTHERN PINES DR,BONITA SPRINGS,34135,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,402,6/28/1985,APPROVED, ,DE45934,ATTN: HOMETOWN AMERICA,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [26300 SOUTHERN PINES DR, BONITA SPRINGS, FLORIDA, 34135]",26.35609325,-81.75886293,17RMK2428415343,https://www.google.com/maps/place/17RMK2428415343,1772,SOUTHERN PINES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
